issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,fetch_error,page_title
25,US States and Territories,https://florida.gov,https://florida.gov/,,false,false,144,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
25,US States and Territories,https://georgia.gov,https://georgia.gov/,200,true,false,80,true,864,44,6,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,853,3,3,40,aria-prohibited-attr;region,,,Georgia.gov
25,US States and Territories,https://guam.gov,https://www.guam.gov/,200,true,true,10191,true,735,150,103,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,true,579,45,24,52,color-contrast;heading-order;label-title-only;link-name;region,,,The Official Portal for the Island of Guam &#8211; The Official Portal for the Island of Guam
25,US States and Territories,https://hawaii.gov,https://portal.ehawaii.gov/,200,true,true,4332,true,917,83,120,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,852,3,74,46,aria-allowed-role;landmark-one-main,,,Hawaii.gov | The Official Website of the Aloha State
25,US States and Territories,https://idaho.gov,https://idaho.gov/,200,true,false,1222,true,1700,170,30,43,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r90,,true,2225,21,25,41,aria-allowed-attr;aria-allowed-role;landmark-main-is-top-level;landmark-no-duplicate-main;landmark-unique;link-name;nested-interactive;region,,,Home | Official Website for the State of Idaho
25,US States and Territories,https://illinois.gov,https://www.illinois.gov/,200,true,true,299,true,610,19,5,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66,,true,753,0,2,51,,,,Illinois
25,US States and Territories,https://indiana.gov,https://www.in.gov/,200,true,true,475,true,2531,108,28,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r85,,false,0,0,0,0,,"page.evaluate: Execution context was destroyed, most likely because of a navigation",,
25,US States and Territories,https://iowa.gov,https://www.iowa.gov/,200,true,true,394,true,1689,50,2,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,1614,1,1,45,landmark-unique,,,Welcome | Iowa.gov
25,US States and Territories,https://kansas.gov,https://portal.kansas.gov/,200,true,true,1121,true,1267,220,34,45,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r80,,true,961,27,13,52,label-title-only;landmark-one-main;link-name;page-has-heading-one;region,,,Home - Kansas.gov
25,US States and Territories,https://kentucky.gov,https://www.kentucky.gov/Pages/home.aspx,200,true,true,304,true,13,4,0,79,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r87,,true,10,4,0,80,html-has-lang;landmark-one-main;page-has-heading-one;region,,,Welcome
25,US States and Territories,https://maine.gov,https://www.maine.gov/portal/index.html,200,true,true,269,true,680,227,146,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r75,,true,594,27,74,55,landmark-one-main;list;page-has-heading-one;region,,,Maine.gov
25,US States and Territories,https://maryland.gov,https://www.maryland.gov/,200,true,true,192,true,1440,41,2,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r73,,true,899,0,52,43,,,,Maryland.gov
25,US States and Territories,https://mass.gov,https://www.mass.gov/,403,false,true,223,true,813,38,24,51,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r87,,true,715,0,14,41,,,,Not allowed | Mass Gov
25,US States and Territories,https://mi.gov,https://mi.gov/,403,false,false,102,true,2117,102,28,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73,,true,1185,2,5,42,frame-title;tabindex,,,Access Denied
25,US States and Territories,https://mn.gov,http://validate.perfdrive.com/d5bd5333eafe8b0ccd6023ba818d1aa6/?ssa=4028c1ab-c71d-4437-9aef-755e3f5501a2&ssb=53336274413&ssc=https%3A%2F%2Fmn.gov%2Fportal%2F&ssi=a02eb068-bf56-4701-b8f6-701b031c9e91&ssk=support@shieldsquare.com&ssm=89660223560367942108538251861849&ssn=a99d2842ca208f9da8fec716eecc7470a04d0f5c143d-5025-4bde-a687f1&sso=3790ab5d-1c427bdca62d8c594a077445c1976839a8ccc548fabac4ea&ssp=07645235691771784351177171604787184&ssq=25298491492257448272214922491371137603318&ssr=MjAuMTA5Ljk1LjE2Mg==&sst=alfa-scan-bot/0.1&ssu=&ssv=&ssw=&ssx=W10=,200,true,true,625,true,43,9,0,65,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r70;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,149,10,1,53,color-contrast;html-has-lang;landmark-one-main;page-has-heading-one;region,,,Radware Bot Manager Captcha
25,US States and Territories,https://ms.gov,https://www.ms.gov/,200,true,true,518,true,1522,208,88,46,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r80,,true,706,27,73,45,image-alt;landmark-complementary-is-top-level;landmark-one-main;landmark-unique;link-name;region,,,| MS.GOV
25,US States and Territories,https://mo.gov,https://www.mo.gov/,200,true,true,538,true,840,108,152,45,https://alfa.siteimprove.com/rules/sia-r1;https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,406,27,61,48,button-name;document-title;image-alt;landmark-contentinfo-is-top-level;landmark-no-duplicate-contentinfo;landmark-unique;link-name;page-has-heading-one;region,,,
25,US States and Territories,https://montana.gov,https://montana.gov/,200,true,false,505,true,1921,57,5,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r66,,true,1094,1,3,48,aria-allowed-role,,,MT.gov - Official State Website
25,US States and Territories,https://nebraska.gov,https://www.nebraska.gov/,200,true,true,686,true,416,87,93,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r85,,true,319,18,19,61,color-contrast;landmark-unique;region,,,Home | Nebraska.gov
25,US States and Territories,https://nv.gov,https://nv.gov/,200,true,false,284,true,788,19,87,54,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68,,true,681,2,37,44,aria-prohibited-attr;region,,,State of Nevada
25,US States and Territories,https://nh.gov,https://www.nh.gov/,200,true,true,256,true,681,30,47,54,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,822,2,10,47,landmark-unique,,,NH.gov – The Official Website of New Hampshire State Government | NH.gov
25,US States and Territories,https://nj.gov,https://nj.gov/,200,true,false,96,true,1616,89,25,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r13;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r78,,true,1446,5,14,38,aria-dialog-name;frame-title;landmark-complementary-is-top-level;meta-viewport-large,,,The Official Web Site for The State of New Jersey
25,US States and Territories,https://nm.gov,https://www.nm.gov/,200,true,true,654,true,1439,139,134,47,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r47;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r8;https://alfa.siteimprove.com/rules/sia-r85,,true,1323,18,30,45,color-contrast;heading-order;label;link-in-text-block;link-name;meta-viewport,,,New Home - Welcome to NewMexico.gov
25,US States and Territories,https://ny.gov,https://www.ny.gov/,200,true,true,160,true,100,3,0,66,https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r87,,true,58,4,1,72,landmark-one-main;region,,,The Official Website of New York State
25,US States and Territories,https://nc.gov,https://www.nc.gov/,200,true,true,122,true,815,32,8,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,true,645,3,8,41,label-title-only;landmark-unique;region,,,Home | nc.gov
25,US States and Territories,https://nd.gov,https://www.nd.gov/,200,true,true,610,true,799,79,39,45,https://alfa.siteimprove.com/rules/sia-r10;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r16;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r43;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r64;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,856,17,5,43,aria-required-attr;autocomplete-valid;color-contrast;empty-heading;heading-order;label-title-only;page-has-heading-one;region;svg-img-alt,,,Home | North Dakota State Government - ND Portal
25,US States and Territories,https://ohio.gov,https://ohio.gov/,404,false,false,125,true,37,4,0,67,https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r87,,true,59,2,0,62,html-has-lang;region,,,404 Error Page
25,US States and Territories,https://ok.gov,https://oklahoma.gov/,200,true,true,459,true,949,39,28,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r18;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r80,,true,941,5,34,41,aria-allowed-role;heading-order;region,,,Oklahoma.gov Home
25,US States and Territories,https://oregon.gov,https://www.oregon.gov/Pages/index.aspx,200,true,true,609,true,2368,21,22,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r72,,true,2673,3,19,44,link-name,,,Oregon.gov : State of Oregon
25,US States and Territories,https://pa.gov,https://www.pa.gov/,200,true,true,134,true,786,33,1,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r14;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,557,1,2,49,color-contrast,,,Home | Commonwealth of Pennsylvania
25,US States and Territories,https://pr.gov,https://pr.gov/,200,true,false,1321,true,1674,190,11,46,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r40;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r8;https://alfa.siteimprove.com/rules/sia-r80,,true,1327,46,37,45,color-contrast;heading-order;landmark-one-main;landmark-unique;link-name;region;select-name,,,PR.gov | Gobierno de Puerto Rico
25,US States and Territories,https://ri.gov,https://www.ri.gov/,200,true,true,407,true,357,69,119,58,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68,,true,437,35,13,47,label-title-only;landmark-complementary-is-top-level;landmark-unique;list;listitem;page-has-heading-one;region;tabindex,,,RI.gov: Rhode Island Government
25,US States and Territories,https://sc.gov,https://sc.gov/,200,true,false,181,true,1651,24,77,45,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,1839,5,20,41,aria-dialog-name;label-title-only;landmark-unique;link-name,,,Home | South Carolina
25,US States and Territories,https://sd.gov,https://www.sd.gov/cs,200,true,true,494,true,100,6,2,67,https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r84;https://alfa.siteimprove.com/rules/sia-r86;https://alfa.siteimprove.com/rules/sia-r87,,true,1082,1,4,44,aria-allowed-role,,,South Dakota Official State Homepage - Citizen Services
25,US States and Territories,https://tn.gov,https://tn.gov/,,false,false,50,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
25,US States and Territories,https://texas.gov,https://www.texas.gov/,200,true,true,510,true,777,95,11,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r80,,true,654,3,5,47,heading-order;region,,,Texas.gov | The Official Website of the State of Texas
25,US States and Territories,https://utah.gov,https://www.utah.gov/index.html,200,true,true,864,true,734,59,5,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r3;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r85,,true,444,4,4,44,aria-allowed-role;empty-heading;link-name;page-has-heading-one,,,Home | Utah.gov
25,US States and Territories,https://vt.gov,https://vt.gov/,,false,false,65,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
25,US States and Territories,https://vi.gov,https://vi.gov/,,false,false,25,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
25,US States and Territories,https://virginia.gov,https://virginia.gov/,,false,false,59,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
25,US States and Territories,https://wa.gov,https://wa.gov/,200,true,false,480,true,936,46,35,48,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,857,10,5,40,image-alt;link-name,,,| WA.gov
25,US States and Territories,https://wv.gov,https://wv.gov/,,false,false,102,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
25,US States and Territories,https://wi.gov,https://www.wisconsin.gov/Pages/Home.aspx,200,true,true,756,true,659,58,35,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r72;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r78,,true,534,11,20,41,color-contrast;heading-order;link-in-text-block;region,,,"Wisconsin.Gov


            Home"
25,US States and Territories,https://wy.gov,https://wy.gov/,,false,false,183,false,0,0,0,0,,Skipped because initial URL fetch failed,false,0,0,0,0,,Skipped because initial URL fetch failed,fetch failed,
25,US States and Territories,https://www.alea.gov/dps/driver-license,https://www.alea.gov/dps/driver-license,200,true,false,148,true,1055,135,9,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r53;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r62;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r69;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78;https://alfa.siteimprove.com/rules/sia-r80;https://alfa.siteimprove.com/rules/sia-r90,,true,755,19,1,45,color-contrast;heading-order;landmark-unique;link-name;list;nested-interactive;region,,,Driver License | Alabama Law Enforcement Agency
25,US States and Territories,https://medicaid.alabama.gov,https://medicaid.alabama.gov/,200,true,false,2087,true,389,140,43,61,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r113;https://alfa.siteimprove.com/rules/sia-r12;https://alfa.siteimprove.com/rules/sia-r2;https://alfa.siteimprove.com/rules/sia-r4;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73,,true,446,35,13,63,html-has-lang;image-alt;landmark-one-main;link-name;page-has-heading-one;region,,,Alabama Medicaid
25,US States and Territories,https://www.legislature.state.al.us,https://alison.legislature.state.al.us/,200,true,true,299,true,7,2,0,84,https://alfa.siteimprove.com/rules/sia-r59;https://alfa.siteimprove.com/rules/sia-r87,,true,9,2,0,80,landmark-one-main;page-has-heading-one,,,Alabama Legislature
