issue_number,scan_title,submitted_url,final_url,http_status,fetch_ok,redirected,elapsed_ms,alfa_executed,alfa_passed,alfa_failed,alfa_cant_tell,alfa_inapplicable,alfa_failed_rules,alfa_error,axe_executed,axe_passed,axe_failed,axe_cant_tell,axe_inapplicable,axe_failed_rules,axe_error,fetch_error,page_title
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/services-electroniques/services-ouverture-session-arc.html,https://www.canada.ca/fr/agence-revenu/services/services-electroniques/services-ouverture-session-arc.html,200,true,false,2122,true,683,45,45,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,true,541,1,22,44,landmark-unique,,,Se connecter à son compte de l&#39;ARC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/services.html,https://www.canada.ca/fr/services.html,200,true,false,3156,true,943,85,47,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,661,1,25,46,landmark-unique,,,Services du gouvernement du Canada - Canada.ca
18,Government of Canada,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/index.cfm?Lang=F,https://www12.statcan.gc.ca/census-recensement/2021/dp-pd/prof/index.cfm?Lang=F,200,true,false,249,true,1440,100,66,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r42;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68,,true,690,2,35,49,landmark-unique;region,,,"Profil du recensement, Recensement de la population de 2021"
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/compte.html,200,true,false,3184,true,750,47,47,45,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,601,1,25,43,landmark-unique,,,Ouvrir une session dans votre compte sécurisé d’IRCC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu.html,https://www.canada.ca/fr/agence-revenu.html,200,true,false,3082,true,973,83,53,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,775,1,28,45,landmark-unique,,,Agence du revenu du Canada (ARC) - Canada.ca
18,Government of Canada,https://www.guichetemplois.gc.ca/rechercheemplois/resultats,https://www.guichetemplois.gc.ca/rechercheemplois/resultats,404,false,false,258,true,894,23,14,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r66,,true,303,2,0,45,aria-required-children;landmark-unique,,,Erreur HTTP 404 - Non trouvé - Guichet-Emplois
18,Government of Canada,https://www.canada.ca/fr.html,https://www.canada.ca/fr.html,200,true,false,1085,true,688,63,65,48,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,522,1,34,46,landmark-unique,,,Accueil - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/services/prestations.html,https://www.canada.ca/fr/services/prestations.html,200,true,false,3165,true,695,54,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,540,1,25,45,landmark-unique,,,Prestations - Canada.ca
18,Government of Canada,https://www.canada.ca/en/news.html,https://www.canada.ca/en/news.html,200,true,false,3183,true,505,43,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,true,486,1,26,41,landmark-unique,,,News - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/nouvelles.html,https://www.canada.ca/fr/nouvelles.html,200,true,false,2256,true,504,43,47,46,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r68;https://alfa.siteimprove.com/rules/sia-r74;https://alfa.siteimprove.com/rules/sia-r78,,true,486,1,26,41,landmark-unique,,,Nouvelles - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-visitor-visa-imm5257.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-visitor-visa-imm5257.html,404,false,false,1202,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports/forms.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-passports/forms.html,200,true,false,1142,true,2670,145,52,44,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,1930,1,25,44,landmark-unique,,,Find a passport or travel document form - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-change-conditions-extend-stay-remain-canada-worker-imm5710.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-change-conditions-extend-stay-remain-canada-worker-imm5710.html,404,false,false,1163,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/td1.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/td1.html,404,false,false,1111,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2201.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2201.html,200,true,false,3033,true,521,44,47,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,472,1,25,45,landmark-unique,,,T2201 Disability Tax Credit Certificate - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/family-information-form-imm5707.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/family-information-form-imm5707.html,404,false,false,3112,true,320,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/use-representative-form-imm5476.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/use-representative-form-imm5476.html,404,false,false,3096,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2200.html,https://www.canada.ca/en/revenue-agency/services/forms-publications/forms/t2200.html,200,true,false,3075,true,497,42,47,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,456,1,25,44,landmark-unique,,,T2200 Declaration of Conditions of Employment - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-temporary-residence-imm5257-schedule1.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/application-forms-guides/application-temporary-residence-imm5257-schedule1.html,404,false,false,1218,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/5005-r.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/5005-r.html,404,false,false,2118,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/renseignements-famille-imm5707.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/renseignements-famille-imm5707.html,404,false,false,1127,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://voyage.gc.ca/voyager/enfant/lettre-consentement,https://voyage.gc.ca/voyager/enfant/lettre-consentement,404,false,false,219,true,384,35,48,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r57;https://alfa.siteimprove.com/rules/sia-r61,,true,346,3,22,43,landmark-unique;region,,,Pas trouvé - Voyage.gc.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-visa-visiteur-imm5257.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-visa-visiteur-imm5257.html,404,false,false,3103,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-modifier-conditions-sejour-imm5710.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-modifier-conditions-sejour-imm5710.html,404,false,false,2184,true,319,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-statut-resident-temporaire-imm5257-annexe1.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/formulaires-guides/demande-statut-resident-temporaire-imm5257-annexe1.html,404,false,false,3114,true,319,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t2201.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t2201.html,200,true,false,3117,true,524,44,47,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,472,1,25,45,landmark-unique,,,T2201 Certificat pour le crédit d&#39;impôt pour personnes handicapées - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t4sum.html,https://www.canada.ca/fr/agence-revenu/services/formulaires-publications/formulaires/t4sum.html,200,true,false,1056,true,506,42,47,50,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,455,1,25,45,landmark-unique,,,T4SUM Sommaire de la rémunération payée - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/application/check-processing-times.html,200,true,false,1113,true,8050,89,49,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73,,true,6100,1,26,45,landmark-unique,,,Check current IRCC processing times - Canada.ca
18,Government of Canada,https://www.canada.ca/en/revenue-agency/services/e-services/e-services-individuals/account-individuals.html,https://www.canada.ca/en/revenue-agency/services/e-services/cra-login-services.html,200,true,true,8081,true,683,44,45,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73;https://alfa.siteimprove.com/rules/sia-r74,,true,538,1,22,44,landmark-unique,,,Sign in to your CRA account - Canada.ca
18,Government of Canada,https://www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-retirement-pension.html,https://www.canada.ca/en/services/benefits/publicpensions/cpp/cpp-retirement-pension.html,404,false,false,1166,true,314,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/space-agency/news/multimedia.html,https://www.canada.ca/en/space-agency/news/multimedia.html,404,false,false,3209,true,319,32,48,52,https://alfa.siteimprove.com/rules/sia-r11;https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,321,2,23,47,landmark-unique;link-name,,,Not Found - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/visit-canada/eta.html,200,true,false,1057,true,661,51,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,532,1,25,45,landmark-unique,,,Electronic travel authorization (eTA) - Canada.ca
18,Government of Canada,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship/become-canadian-citizen/citizenship-ceremony.html,https://www.canada.ca/en/immigration-refugees-citizenship/services/canadian-citizenship/become-canadian-citizen/citizenship-ceremony.html,200,true,false,3057,true,422,38,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,404,1,25,45,landmark-unique,,,Citizenship ceremony - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/demande/verifier-delais-traitement.html,200,true,false,1171,true,8043,89,49,49,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r73,,true,6088,1,26,45,landmark-unique,,,Vérifiez les délais de traitement actuels de l&#39;IRCC - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/citoyennete-canadienne/devenir-citoyen-canadien/ceremonie-citoyennete.html,https://www.canada.ca/fr/immigration-refugies-citoyennete/services/citoyennete-canadienne/devenir-citoyen-canadien/ceremonie-citoyennete.html,200,true,false,2194,true,422,38,47,47,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61;https://alfa.siteimprove.com/rules/sia-r74,,true,404,1,25,45,landmark-unique,,,Cérémonie de citoyenneté - Canada.ca
18,Government of Canada,https://www.canada.ca/fr/agence-revenu/services/impot/particuliers/sujets/credits-impot-frais-scolarite.html,https://www.canada.ca/fr/agence-revenu/services/impot/particuliers/sujets/credits-impot-frais-scolarite.html,404,false,false,2099,true,313,31,48,52,https://alfa.siteimprove.com/rules/sia-r111;https://alfa.siteimprove.com/rules/sia-r56;https://alfa.siteimprove.com/rules/sia-r61,,true,319,1,23,47,landmark-unique,,,Pas trouvé - Canada.ca
